Temperature_K,MW,LogP,TPSA,Solvent_water
298,339.35900000000015,-0.21020000000000044,117.97,1.0
298,256.30499999999995,2.1311,55.24,1.0
298,176.256,1.1972999999999998,38.69,1.0
298,179.15099999999995,-0.041700000000000015,77.43,1.0
298,181.87699999999998,2.637900000000001,0.0,1.0
298,696.8310000000002,1.0785000000000022,193.82999999999998,1.0
298,220.27199999999996,1.0902,40.620000000000005,1.0
298,199.213,1.7288999999999999,54.88,1.0
298,299.69100000000003,2.7426000000000013,65.07000000000001,1.0
298,461.02200000000016,3.4106000000000014,124.61000000000001,1.0
298,242.34599999999995,4.417400000000004,26.3,1.0
298,136.114,-0.35380000000000006,74.43,1.0
298,118.09199999999998,-0.3157999999999999,69.97,1.0
298,227.27100000000002,1.6695400000000002,97.78,1.0
298,260.295,4.100900000000003,35.53,1.0
298,637.4390000000003,3.5166000000000013,231.62999999999997,1.0
298,226.25300000000001,1.6300999999999999,74.6,1.0
298,101.19299999999998,1.396,12.03,1.0
298,192.178,-0.9728000000000006,69.78,1.0
298,193.20199999999997,2.3083,52.37,1.0
298,86.134,1.0428,9.23,1.0
298,308.18600000000004,2.6748000000000003,66.4,1.0
298,373.37100000000015,2.890720000000001,84.18,1.0
298,220.997,0.9795,32.86,1.0
298,355.5750000000001,1.8040000000000005,140.83,1.0
298,225.29599999999996,1.1581999999999995,63.17000000000001,1.0
298,218.24899999999997,0.6421999999999999,72.83,1.0
298,132.12300000000002,-1.7195,110.24000000000001,1.0
298,89.13800000000002,-0.2839999999999999,46.25,1.0
298,653.73,9.716199999999992,0.0,1.0
298,298.30400000000003,3.3061000000000016,53.47,1.0
298,139.10999999999999,0.01820000000000016,64.24,1.0
298,127.23100000000001,1.7860999999999998,12.03,1.0
298,327.572,4.026200000000004,44.760000000000005,1.0
298,430.90700000000004,4.682900000000003,44.760000000000005,1.0
298,300.314,3.8659000000000017,76.66,1.0
298,300.314,3.784220000000002,76.66,1.0
298,402.91800000000023,4.527700000000004,60.440000000000005,1.0
298,295.25500000000005,0.41559999999999964,161.45999999999998,1.0
298,73.13900000000001,0.7436,26.02,1.0
298,164.986,1.0221,37.3,1.0
298,271.34099999999995,3.5462000000000016,40.54,1.0
298,236.271,1.2711999999999999,75.27000000000001,1.0
298,245.207,-2.3009799999999996,134.19,1.0
298,154.253,2.6477000000000013,17.07,1.0
298,175.19500000000002,0.4857999999999999,54.800000000000004,1.0
298,132.159,0.5860000000000001,35.53,1.0
298,174.23999999999995,1.7563,35.53,1.0
298,188.26699999999994,2.1464,35.53,1.0
298,202.29399999999995,2.536500000000001,35.53,1.0
298,146.18599999999998,0.9761,35.53,1.0
298,174.23999999999995,1.7563,35.53,1.0
298,202.29399999999995,2.536500000000001,35.53,1.0
298,166.57099999999997,1.0731999999999997,51.56,1.0
298,360.40600000000006,2.948800000000001,55.38000000000001,1.0
298,286.331,3.581000000000002,50.800000000000004,1.0
298,375.1330000000001,5.409000000000001,44.120000000000005,1.0
298,354.8150000000001,2.5621400000000008,109.48999999999998,1.0
298,174.2,-0.829499999999999,92.42000000000002,1.0
298,220.27199999999996,1.0902,40.620000000000005,1.0
298,332.11600000000016,0.8759999999999999,74.6,1.0
298,214.648,2.2819000000000003,35.53,1.0
298,233.09400000000002,2.6629000000000005,26.3,1.0
298,186.21400000000003,2.5773200000000003,35.010000000000005,1.0
298,191.19000000000003,-0.13570000000000104,59.79,1.0
298,177.20299999999995,1.3503,52.32000000000001,1.0
298,98.18899999999998,2.752700000000001,0.0,1.0
298,261.23299999999995,1.4483,77.76,1.0
298,156.18499999999997,-0.7430000000000001,58.2,1.0
298,192.30199999999996,3.6582000000000026,17.07,1.0
298,130.23099999999997,2.1935000000000002,20.23,1.0
298,184.279,2.8607000000000014,18.46,1.0
298,250.275,1.9306000000000005,74.6,1.0
298,218.25599999999997,-1.1753199999999993,80.53,1.0
298,216.322,3.2012,0.0,1.0
298,250.081,1.6533999999999998,83.55000000000001,1.0
298,267.237,0.3055999999999997,123.93,1.0
298,278.04499999999996,1.7833999999999999,46.53,1.0
298,292.072,2.1734999999999998,46.53,1.0
298,306.09899999999993,2.563600000000001,46.53,1.0
298,320.126,2.9537000000000013,46.53,1.0
298,235.06599999999997,2.845300000000001,46.53,1.0
298,241.67799999999997,1.48538,74.47999999999999,1.0
298,271.36,3.475500000000002,29.540000000000003,1.0
298,296.153,4.364100000000001,49.33,1.0
298,323.13300000000004,3.5435000000000008,29.1,1.0
298,197.146,0.8157999999999999,81.82999999999998,1.0
298,328.202,4.314100000000002,95.50999999999999,1.0
298,120.17699999999999,-0.6899000000000004,44.29,1.0
298,113.11599999999999,0.46157999999999993,50.09,1.0
298,300.046,-5.670500000000001,70.0,1.0
298,206.28499999999997,3.073200000000001,37.3,1.0
298,162.14799999999997,0.21639999999999993,65.72,1.0
298,142.286,4.002900000000003,0.0,1.0
298,74.12299999999999,0.7771999999999999,20.23,1.0
298,246.356,1.8334000000000004,74.6,1.0
298,161.201,0.8984000000000001,61.550000000000004,1.0
298,280.365,4.445900000000001,20.23,1.0
298,243.52999999999997,-3.7682999999999978,120.72,1.0
298,152.53300000000002,0.15310000000000018,74.6,1.0
298,236.27100000000002,1.7596999999999998,67.42999999999999,1.0
298,222.26499999999996,3.8328000000000033,35.53,1.0
298,212.25199999999995,1.8951999999999996,44.620000000000005,1.0
298,234.036,2.3052200000000003,20.23,1.0
298,206.19699999999997,1.7097,63.6,1.0
298,120.19499999999996,2.5287000000000006,0.0,1.0
298,200.62099999999998,2.2222999999999997,46.53,1.0
298,260.28999999999996,-0.2059999999999989,129.72000000000003,1.0
298,130.147,0.9263,49.74,1.0
298,214.64799999999997,2.5003199999999994,46.53,1.0
298,105.524,0.22420000000000007,43.09,1.0
298,84.11800000000001,1.3089,9.23,1.0
298,225.292,0.4605,61.440000000000005,1.0
298,302.32300000000004,0.9459999999999993,72.45000000000002,1.0
298,143.17100000000002,-0.25340000000000024,68.00999999999999,1.0
298,162.214,1.0388,50.69,1.0
298,241.501,3.6640000000000015,18.46,1.0
298,158.584,2.0542000000000002,29.46,1.0
298,256.312,0.9211,97.97,1.0
298,186.20699999999997,1.0353,52.60000000000001,1.0
298,222.24,1.9656,74.6,1.0
298,282.126,4.029400000000002,40.54,1.0
298,178.22,1.1416999999999997,51.56,1.0
298,249.064,0.1421,75.27000000000001,1.0
298,236.27399999999997,-1.0185999999999997,120.32,1.0
298,240.303,1.7191999999999998,75.27000000000001,1.0
298,146.14899999999997,1.3353999999999997,46.010000000000005,1.0
298,160.176,1.6438199999999998,46.010000000000005,1.0
298,146.14899999999997,1.3354,46.010000000000005,1.0
298,146.14899999999994,1.3354,46.010000000000005,1.0
298,232.19599999999997,-3.028299999999999,150.61999999999998,1.0
298,131.17499999999998,0.4591,49.33,1.0
298,152.149,0.8046,57.53,1.0
298,175.14399999999998,-2.1445,121.52000000000001,1.0
298,116.204,2.2099,9.23,1.0
298,271.185,0.16299999999999987,169.82999999999998,1.0
298,236.231,2.1121,96.63,1.0
298,240.16699999999997,0.7898000000000001,121.13000000000002,1.0
298,162.188,2.3081000000000005,26.3,1.0
298,365.8420000000001,2.7141199999999994,92.5,1.0
298,124.147,0.07063999999999965,64.69,1.0
298,431.62600000000015,3.160800000000002,71.52000000000001,1.0
298,108.144,1.44986,47.58,1.0
298,618.6880000000001,-0.37669999999999493,210.73,1.0
298,210.18499999999997,0.5339,83.83000000000001,1.0
298,290.323,2.572400000000001,85.25,1.0
298,159.18499999999997,0.2316999999999998,66.4,1.0
298,199.12199999999999,0.7907999999999997,132.53,1.0
298,329.80800000000005,4.757600000000003,50.19,1.0
298,127.21199999999999,2.0554,12.36,1.0
298,215.208,2.9674000000000014,63.37,1.0
298,166.176,1.5217199999999997,46.53,1.0
298,179.219,1.8339999999999999,52.32,1.0
298,428.12000000000006,4.3991000000000025,46.53,1.0
298,131.295,1.6733999999999998,26.02,1.0
298,119.08399999999999,-1.8342299999999998,117.07,1.0
298,234.036,1.7834999999999999,20.23,1.0
298,156.185,1.4667999999999999,65.18,1.0
298,156.18499999999997,1.7631999999999999,61.69,1.0
298,184.239,2.1029,65.18,1.0
298,131.111,-2.206899999999999,95.25,1.0
298,256.348,5.763040000000004,0.0,1.0
298,198.266,2.781200000000001,65.18,1.0
298,390.3850000000001,-2.1507999999999976,155.14000000000001,1.0
298,222.33199999999994,2.0822999999999996,32.34,1.0
298,138.257,1.4231,17.07,1.0
298,239.315,1.3059999999999998,72.72,1.0
298,130.187,1.5479,18.46,1.0
298,168.236,1.9231,26.3,1.0
298,221.28500000000003,2.0719,45.230000000000004,1.0
298,130.23099999999997,2.1935000000000002,20.23,1.0
298,130.23099999999997,2.1935000000000002,20.23,1.0
298,130.231,2.1935000000000002,20.23,1.0
298,223.086,0.23060000000000008,74.6,1.0
298,313.315,4.017900000000003,53.72,1.0
298,223.22799999999998,2.5463000000000005,69.44,1.0
298,187.03599999999997,1.9413999999999998,20.23,1.0
298,346.3650000000001,1.7768000000000002,149.67999999999998,1.0
298,291.332,1.8407999999999998,88.16,1.0
298,218.26399999999998,0.7089999999999999,103.6,1.0
298,161.16799999999998,0.4614999999999998,63.59,1.0
298,279.29900000000004,2.8907000000000007,64.11,1.0
298,507.4090000000002,-6.638099999999997,309.97999999999996,1.0
298,186.59399999999997,1.8667000000000002,46.53,1.0
298,213.02999999999994,2.1195,26.3,1.0
298,144.25799999999995,2.4395000000000007,20.23,1.0
298,102.17699999999999,1.2708,20.23,1.0
298,253.128,4.289800000000002,20.23,1.0
298,168.57899999999998,2.0103999999999997,26.3,1.0
298,345.226,4.217000000000004,57.26,1.0
298,216.236,2.936700000000001,46.53,1.0
298,180.24699999999999,1.881,40.46,1.0
298,173.212,0.6218000000000001,66.4,1.0
298,173.212,0.6218000000000001,66.4,1.0
298,119.11999999999999,-0.9552999999999991,72.55000000000001,1.0
298,174.985,0.5323999999999998,45.75,1.0
298,170.55499999999998,0.6055799999999999,76.88,1.0
298,350.4110000000001,1.6732999999999998,93.06000000000002,1.0
298,87.166,1.0043,12.03,1.0
298,265.954,5.453400000000001,0.0,1.0
298,305.462,5.346500000000004,52.32,1.0
298,268.273,2.0926,114.97,1.0
298,235.541,4.460100000000002,0.0,1.0
298,349.386,3.939020000000003,68.53,1.0
298,224.23699999999997,3.3743000000000025,44.760000000000005,1.0
298,173.212,0.6218000000000001,66.4,1.0
298,102.17699999999999,1.4133,20.23,1.0
298,130.23099999999997,2.3376,20.23,1.0
298,278.357,1.6716,52.60000000000001,1.0
298,206.28199999999998,0.8238000000000001,47.92,1.0
298,261.064,1.4359999999999997,57.14,1.0
298,193.24599999999998,2.4338000000000006,38.33,1.0
298,182.263,1.6201,37.3,1.0
298,164.20799999999997,1.5099200000000002,46.33,1.0
298,147.174,1.775,52.37,1.0
298,178.23499999999999,1.9000200000000003,46.33,1.0
298,170.124,-1.3097,103.01999999999998,1.0
298,222.328,3.0513000000000012,40.46,1.0
298,250.382,3.831500000000003,40.46,1.0
298,135.20999999999998,2.3152800000000004,12.89,1.0
298,780.949,2.2181000000000015,203.05999999999997,1.0
298,336.433,3.847600000000001,41.129999999999995,1.0
298,150.25300000000001,1.86328,31.58,1.0
298,214.29399999999998,0.3714999999999997,73.8,1.0
298,258.4049999999999,4.792620000000005,17.07,1.0
298,211.12899999999996,0.9911999999999999,117.74000000000001,1.0
298,221.687,2.2801,20.310000000000002,1.0
298,122.59499999999998,1.3846,20.23,1.0
298,260.205,2.8756000000000013,106.50999999999999,1.0
298,241.274,2.961000000000001,47.89,1.0
298,238.36200000000002,3.5601800000000017,36.68,1.0
298,130.23099999999997,2.1935000000000002,20.23,1.0
298,234.456,1.466,40.129999999999995,1.0
298,163.176,1.0417999999999998,29.540000000000003,1.0
298,336.429,4.967800000000001,26.3,1.0
298,161.245,0.11779999999999952,52.489999999999995,1.0
298,133.147,1.3833,52.37,1.0
298,273.811,-3.8726999999999974,90.62,1.0
298,144.155,0.5447199999999999,63.080000000000005,1.0
298,237.219,-1.2905,138.01,1.0
298,366.24400000000014,4.591800000000004,46.61,1.0
298,365.96400000000006,5.6015000000000015,44.760000000000005,1.0
298,195.218,1.0161,58.56,1.0
298,300.266,2.2995,111.9,1.0
298,387.112,4.333100000000003,37.38,1.0
298,209.15699999999998,1.2522,97.50999999999999,1.0
298,223.22799999999995,1.9121,56.790000000000006,1.0
298,265.30899999999997,0.5020999999999994,67.78999999999999,1.0
298,168.021,-3.3592999999999984,40.129999999999995,1.0
298,255.391,2.4817,62.730000000000004,1.0
298,227.699,1.9195999999999998,62.730000000000004,1.0
298,300.398,3.449200000000002,43.370000000000005,1.0
298,208.22099999999998,-0.5464000000000002,61.82,1.0
298,238.29099999999997,1.2198399999999998,58.56000000000001,1.0
298,219.266,0.10709999999999997,70.99999999999999,1.0
298,238.24699999999993,-1.1839000000000002,82.05000000000001,1.0
298,250.33499999999992,-0.2350000000000002,90.15,1.0
298,257.721,-1.2572999999999988,53.93,1.0
298,333.3940000000001,3.307520000000002,56.71,1.0
298,250.618,3.060200000000002,44.760000000000005,1.0
298,342.4020000000001,1.7921999999999998,100.72000000000001,1.0
298,230.30399999999997,2.7684000000000006,74.6,1.0
298,207.27300000000002,2.8187000000000015,39.19,1.0
298,492.2320000000001,-0.30840000000000045,236.59999999999997,1.0
298,163.18399999999997,0.4188999999999999,57.7,1.0
298,174.207,1.34506,51.56,1.0
298,237.21200000000002,-3.9236,168.63,1.0
298,156.09699999999998,-1.2386000000000001,103.01999999999998,1.0
298,256.13199999999995,3.1350000000000016,29.1,1.0
298,313.319,2.9436000000000018,58.4,1.0
298,212.24800000000002,3.245300000000002,26.3,1.0
298,228.08899999999997,2.7159200000000006,29.1,1.0
298,283.79900000000004,3.505340000000002,29.54,1.0
298,201.22500000000002,2.840320000000001,42.24,1.0
298,202.24999999999997,2.1323,74.6,1.0
298,162.152,-0.2765000000000002,60.67,1.0
298,226.31599999999995,2.725100000000001,43.370000000000005,1.0
298,300.321,3.0471000000000013,71.53,1.0
298,234.036,2.3052200000000007,20.23,1.0
298,239.10100000000003,4.785700000000002,9.23,1.0
298,273.546,5.4391000000000025,9.23,1.0
298,234.70999999999998,3.213400000000002,18.46,1.0
298,271.7250000000001,2.2795000000000005,48.3,1.0
298,242.14299999999997,0.9663999999999999,132.81,1.0
298,134.22199999999995,3.118420000000002,0.0,1.0
298,333.255,5.131800000000005,35.53,1.0
298,84.16199999999999,2.3626000000000005,0.0,1.0
298,134.17499999999998,0.4598,49.69,1.0
298,334.35,-2.4541999999999984,162.34,1.0
298,244.743,3.3069200000000016,26.3,1.0
298,163.176,1.4539,49.66,1.0
298,240.20999999999998,1.3325,58.120000000000005,1.0
298,185.84599999999998,2.2474,0.0,1.0
298,164.16,1.49,57.53,1.0
298,206.28199999999998,0.8238000000000001,47.92,1.0
298,196.29299999999998,4.477000000000004,0.0,1.0
298,170.105,0.031199999999999783,128.95000000000002,1.0
298,350.4580000000001,5.760500000000005,35.53,1.0
298,204.24999999999997,2.3125,34.14,1.0
298,286.34900000000005,2.0576,61.830000000000005,1.0
298,225.29599999999996,1.5223999999999998,71.96000000000001,1.0
298,347.293,4.148200000000004,89.51999999999998,1.0
298,234.34599999999998,1.9128999999999998,50.69,1.0
298,340.31500000000005,5.6399200000000045,44.760000000000005,1.0
298,354.3420000000001,5.948340000000005,44.760000000000005,1.0
298,213.346,3.2703000000000024,22.0,1.0
298,360.88200000000006,7.274,0.0,1.0
298,210.20999999999998,2.8401000000000014,44.760000000000005,1.0
298,204.225,2.1337,54.37,1.0
298,224.14899999999997,1.4807,71.06,1.0
298,251.083,2.1994,45.75,1.0
298,291.99199999999996,5.967200000000002,0.0,1.0
298,130.23100000000002,2.1951000000000005,20.23,1.0
298,290.356,1.7061999999999995,71.06,1.0
298,241.25,2.0435,71.09,1.0
298,342.391,3.497200000000002,61.830000000000005,1.0
298,872.496,11.98079999999999,0.0,1.0
298,426.6820000000003,7.62640000000001,52.60000000000001,1.0
298,214.39299999999997,4.678200000000004,20.23,1.0
298,303.671,2.9464000000000006,46.92,1.0
298,271.914,3.9706,26.3,1.0
298,238.674,2.3219000000000003,54.980000000000004,1.0
298,318.54300000000006,2.4359,63.24,1.0
298,390.5640000000003,6.433000000000007,52.60000000000001,1.0
298,223.25300000000001,1.3381,55.73,1.0
298,148.15800000000002,-0.7088,66.76,1.0
298,785.38,9.4536,0.0,1.0
298,368.369,6.454900000000006,44.760000000000005,1.0
298,152.18200000000002,1.0154899999999998,57.36,1.0
298,260.205,2.875600000000002,106.50999999999999,1.0
298,228.748,2.9068200000000006,15.27,1.0
298,239.101,4.785700000000002,9.23,1.0
298,338.44700000000006,5.1520000000000055,39.44,1.0
298,208.26000000000002,1.0679999999999998,74.6,1.0
298,171.11199999999997,-1.0181999999999998,98.0,1.0
298,418.6180000000004,7.2132000000000085,52.60000000000001,1.0
298,130.23099999999997,2.3376,20.23,1.0
298,322.243,2.9502000000000006,115.54000000000002,1.0
298,350.297,3.730400000000002,115.54000000000002,1.0
298,363.797,3.591300000000002,65.07000000000001,1.0
298,266.34099999999995,0.45210000000000006,84.57999999999998,1.0
298,158.20099999999996,-0.23660000000000003,86.18,1.0
298,271.3,1.5301,55.84,1.0
298,305.34000000000003,2.5273200000000005,56.71000000000001,1.0
298,242.44699999999995,5.458400000000006,20.23,1.0
298,263.296,3.8758000000000017,40.54,1.0
298,263.29600000000005,3.8758000000000026,40.54,1.0
298,303.23,2.5390000000000006,126.82000000000002,1.0
298,151.21200000000002,0.047800000000000065,63.32,1.0
298,209.248,-0.23669999999999997,86.63,1.0
298,215.256,1.3821999999999999,57.78,1.0
298,390.46000000000004,7.265700000000007,44.760000000000005,1.0
298,176.25599999999997,1.1988999999999999,38.69,1.0
298,190.283,1.589,38.69,1.0
298,225.313,2.6579000000000006,38.33,1.0
298,86.09,-0.21599999999999997,25.06,1.0
298,264.332,0.1073,92.26,1.0
298,269.511,3.4987000000000013,46.53,1.0
298,116.15999999999998,0.8937999999999999,29.46,1.0
298,86.09,-0.21599999999999997,25.06,1.0
298,156.225,2.0805,18.46,1.0
298,267.245,-0.19628000000000012,133.07999999999998,1.0
298,369.33900000000006,3.6147000000000027,67.78999999999999,1.0
298,162.15200000000002,0.4283999999999998,60.790000000000006,1.0
298,333.37100000000004,3.5827000000000018,53.6,1.0
298,216.283,4.411000000000003,0.0,1.0
298,216.283,4.411000000000002,0.0,1.0
298,240.21699999999998,1.5970999999999997,53.99000000000001,1.0
298,267.289,-1.6007999999999987,85.28999999999999,1.0
298,185.22699999999998,0.3772000000000003,61.440000000000005,1.0
298,189.261,1.6721100000000002,42.230000000000004,1.0
298,789.0990000000004,-0.028800000000000436,168.66,1.0
298,281.314,2.3388,56.790000000000006,1.0
298,130.231,2.1935000000000007,20.23,1.0
298,295.298,2.972200000000001,84.07999999999998,1.0
298,266.343,6.045620000000003,0.0,1.0
298,210.31699999999998,2.8530000000000015,37.3,1.0
298,369.2890000000001,7.4136,0.0,1.0
298,142.118,-2.7152000000000003,110.57,1.0
298,215.419,2.9379999999999997,50.44,1.0
298,378.531,4.906400000000003,100.9,1.0
298,218.188,-0.0998000000000005,82.22,1.0
298,176.12400000000002,-2.8066,104.06,1.0
298,269.876,2.5027999999999997,50.44,1.0
298,148.11799999999997,-2.755500000000001,126.64000000000001,1.0
298,139.15799999999996,-0.08550000000000002,71.77,1.0
298,291.99199999999996,5.967200000000001,0.0,1.0
298,326.437,6.6206000000000005,0.0,1.0
298,208.26000000000002,1.0679999999999998,74.6,1.0
298,360.88200000000006,7.274000000000001,0.0,1.0
298,284.142,3.2829000000000024,37.38,1.0
298,227.057,2.546900000000001,37.3,1.0
298,293.41400000000004,4.871880000000004,27.96,1.0
298,429.77200000000016,8.580799999999998,0.0,1.0
298,163.21999999999997,2.2074,29.1,1.0
298,406.9290000000001,3.689800000000001,35.53,1.0
298,355.70000000000005,3.977000000000003,89.51999999999998,1.0
298,291.992,5.967200000000002,0.0,1.0
298,291.9920000000001,5.967200000000002,0.0,1.0
298,173.212,0.6218000000000001,66.4,1.0
298,295.339,4.010900000000003,98.31,1.0
298,168.14799999999997,1.0059999999999998,77.76,1.0
298,309.36600000000004,4.252800000000004,89.51999999999998,1.0
298,264.221,2.7158000000000007,73.58,1.0
298,228.321,1.6112,58.120000000000005,1.0
298,214.24200000000002,0.6333000000000001,60.440000000000005,1.0
298,193.293,1.0871,49.33,1.0
298,289.03700000000003,1.5436999999999999,111.9,1.0
298,301.34200000000004,3.5009000000000023,61.599999999999994,1.0
298,338.7950000000001,2.8699000000000012,80.37,1.0
298,444.4670000000001,8.121900000000007,44.760000000000005,1.0
298,312.55,3.7421000000000015,39.19,1.0
298,390.86400000000015,7.505000000000001,18.46,1.0
298,148.202,0.4186999999999999,38.69,1.0
298,257.786,4.035000000000004,20.310000000000002,1.0
298,345.25300000000004,5.776400000000003,18.46,1.0
298,190.268,1.4698,50.69,1.0
298,222.266,0.15139999999999998,84.82999999999998,1.0
298,250.618,3.060200000000002,44.760000000000005,1.0
298,286.352,0.7233999999999999,111.9,1.0
298,395.3270000000001,7.9274000000000004,0.0,1.0
298,395.3270000000001,7.9274000000000004,0.0,1.0
298,199.63699999999994,2.2249999999999996,49.33,1.0
298,233.35499999999996,3.4697000000000022,20.310000000000002,1.0
298,207.22900000000004,1.2812000000000001,66.4,1.0
298,310.687,3.5801000000000016,58.2,1.0
298,174.196,1.208,74.6,1.0
298,322.457,5.191500000000004,18.46,1.0
298,186.594,2.05222,57.53,1.0
298,297.185,4.133800000000003,27.05,1.0
298,323.286,-1.301999999999997,158.82,1.0
298,429.77200000000016,8.580799999999998,0.0,1.0
298,425.3090000000002,8.1584,18.46,1.0
298,331.35300000000007,1.7376,99.6,1.0
298,254.28500000000003,3.4011000000000022,54.37,1.0
298,332.3620000000001,3.9311200000000035,73.63,1.0
298,643.587,8.053900000000002,9.23,1.0
298,416.0240000000001,6.902600000000002,44.760000000000005,1.0
298,291.99199999999996,5.967200000000002,0.0,1.0
298,96.17299999999997,2.0558,0.0,1.0
298,260.38599999999997,3.3785000000000016,18.46,1.0
298,378.531,4.906400000000003,100.9,1.0
298,242.44699999999992,5.460000000000006,20.23,1.0
298,330.17100000000005,2.880000000000001,69.72,1.0
298,279.44899999999996,4.938800000000005,20.310000000000002,1.0
298,205.04399999999998,1.6744999999999999,69.11,1.0
298,244.20700000000002,-3.0114999999999994,143.72000000000003,1.0
298,328.4120000000001,2.1353999999999997,95.57999999999998,1.0
298,263.381,4.176200000000003,52.32,1.0
298,497.49400000000014,-6.7526999999999875,253.01999999999992,1.0
298,267.36899999999997,1.6132,50.72,1.0
298,339.13199999999995,3.327200000000002,40.54,1.0
298,585.6080000000002,-8.424200000000015,331.93999999999994,1.0
298,207.20899999999997,-0.9841000000000006,95.25,1.0
298,147.13699999999994,0.3181,58.64,1.0
298,257.547,5.313800000000002,0.0,1.0
298,208.08799999999997,1.9907,20.310000000000002,1.0
298,123.53899999999999,0.8904000000000001,43.14,1.0
298,687.6400000000001,7.719400000000003,18.46,1.0
298,425.3090000000002,8.1584,18.46,1.0
298,316.8540000000001,1.1531,55.38000000000001,1.0
298,379.38100000000003,3.0893200000000016,80.31,1.0
298,200.219,0.6091899999999999,74.95,1.0
298,259.306,-0.8052999999999981,135.51000000000002,1.0
298,302.28300000000013,-3.301999999999995,148.35,1.0
298,259.099,2.5293400000000004,46.53,1.0
298,292.297,2.3338,62.7,1.0
298,209.25299999999993,0.17236999999999925,91.16,1.0
298,291.4350000000001,3.472000000000002,41.489999999999995,1.0
298,360.88200000000006,7.274000000000001,0.0,1.0
298,360.88200000000006,7.274000000000001,0.0,1.0
298,360.88200000000006,7.274,0.0,1.0
298,395.3270000000001,7.9274000000000004,0.0,1.0
298,257.547,5.313800000000001,0.0,1.0
298,204.185,2.1570200000000006,76.25999999999999,1.0
298,186.25399999999996,-0.5783999999999998,68.28,1.0
298,146.14600000000002,-0.48210000000000025,92.41999999999999,1.0
298,192.21399999999997,2.1831,46.53,1.0
298,212.33599999999996,5.086600000000004,0.0,1.0
298,228.18499999999997,-0.8506999999999996,132.88,1.0
298,311.8090000000001,2.9463000000000017,46.61,1.0
298,166.311,2.2001,17.07,1.0
298,244.33400000000003,3.208300000000002,40.46,1.0
298,253.08399999999997,4.891400000000002,18.46,1.0
298,443.7550000000001,8.813199999999998,13.14,1.0
298,276.855,1.7423000000000002,37.3,1.0
298,218.32199999999997,2.1075,50.69,1.0
298,364.3980000000001,4.698300000000004,112.58000000000001,1.0
298,326.437,6.620600000000001,0.0,1.0
298,375.4680000000001,5.825180000000005,59.32000000000001,1.0
298,349.43000000000006,5.268980000000004,59.32000000000001,1.0
298,158.19699999999997,1.4664,54.37,1.0
298,155.15699999999998,-0.30212000000000017,73.2,1.0
298,395.3270000000001,7.9274000000000004,0.0,1.0
298,192.21800000000002,0.7611999999999997,58.2,1.0
298,341.1940000000001,3.4418000000000024,57.260000000000005,1.0
298,208.221,-0.5464000000000007,61.82,1.0
298,245.27800000000002,1.8928,55.4,1.0
298,430.90700000000004,5.725700000000003,44.760000000000005,1.0
298,395.3270000000001,7.9274000000000004,0.0,1.0
298,429.77200000000016,8.580799999999998,0.0,1.0
298,464.2170000000002,9.2342,0.0,1.0
298,281.312,3.720340000000003,98.31,1.0
298,310.47800000000007,5.062000000000006,35.53,1.0
298,175.195,0.4857999999999998,54.800000000000004,1.0
298,266.42499999999995,4.904500000000005,26.3,1.0
298,266.42499999999995,4.904500000000005,26.3,1.0
298,260.051,2.3881000000000006,37.38,1.0
298,240.302,3.543040000000002,26.3,1.0
298,237.21200000000002,-3.9236,168.63,1.0
298,202.21699999999998,0.3275199999999999,73.8,1.0
298,291.9920000000001,5.967200000000002,0.0,1.0
298,291.99199999999996,5.967200000000001,0.0,1.0
298,291.9920000000001,5.967200000000002,0.0,1.0
298,316.4270000000001,1.74462,84.42,1.0
298,193.24599999999998,2.35212,38.33,1.0
298,189.24300000000002,2.25242,30.19,1.0
298,166.176,1.5217199999999997,46.53,1.0
298,309.40600000000006,0.6347999999999998,81.95,1.0
298,414.5270000000002,3.368500000000002,59.080000000000005,1.0
298,313.747,3.1887000000000016,58.4,1.0
298,342.1340000000001,4.480500000000003,78.66999999999999,1.0
298,276.42,4.517800000000005,26.3,1.0
298,268.36,4.051820000000003,41.13,1.0
298,268.36,3.767700000000003,32.34,1.0
298,429.77200000000016,8.580799999999998,0.0,1.0
298,361.70300000000003,5.458000000000003,61.6,1.0
298,176.25599999999994,1.2005,38.69,1.0
298,293.754,3.1243000000000016,57.010000000000005,1.0
298,163.176,1.2141,46.17,1.0
298,271.338,1.562,74.68,1.0
298,193.246,2.4286000000000003,39.19,1.0
298,182.17899999999997,0.8015999999999999,89.38999999999999,1.0
298,206.20499999999998,-0.36636000000000046,80.64,1.0
298,286.11400000000003,3.4213000000000022,46.61,1.0
298,290.406,2.581200000000001,52.60000000000001,1.0
298,255.74499999999998,2.5216400000000005,29.54,1.0
298,361.65900000000005,4.757500000000002,89.66999999999999,1.0
298,471.6850000000001,6.445800000000007,43.7,1.0
298,239.40299999999993,4.187500000000003,29.1,1.0
298,267.375,3.6978000000000026,29.54,1.0
298,256.38999999999993,2.3794000000000004,58.2,1.0
298,194.186,1.3754000000000002,63.6,1.0
298,114.14399999999998,0.5609999999999998,25.06,1.0
298,217.22799999999995,0.3761000000000001,91.10999999999999,1.0
298,246.19599999999997,0.3297,128.97,1.0
298,187.24599999999995,2.07134,43.84,1.0
298,283.7989999999999,3.1641200000000014,29.54,1.0
298,252.31799999999993,0.5131999999999994,60.13,1.0
298,347.48000000000013,5.863000000000006,47.56,1.0
298,372.60300000000007,6.833300000000007,25.25,1.0
